OrderDate,SalesID,SalesName,InvoiceNo,CustomerName,Gender,CustomerID,CustomerType,ProductName,ProductCode,ProductCategory,CategoryCode,UnitPrice,Quantity,OrderValue,DiscountValue,SalesValue,SalesReturn,CreditedAmount,Commission,Year,Month,Day,NetSales,DueAmount
4/29/2025,SID014,Sharmin Akter,INV2504104133,Trendy Shop,Male,CUS00040,Distributor,Deodorant,HYG008,Hygiene Products,CAT004,450,13,5850,175.5,5674.5,283.73,1134.9,170.23,2025,April,29,5390.77,1134.9
7/29/2026,SID006,Samira Akter,INV2607104134,Grace Boutique,Male,CUS00291,Corporate,Compact Powder,COS008,Cosmetics,CAT002,800,19,15200,456,14744,294.88,2948.8,442.32,2026,July,29,14449.12,2948.8
9/27/2026,SID016,Imran Hossain,INV2609104135,Star Fashion,Male,CUS00030,Corporate,Men Polo Shirt,APP002,Fashion Apparel,CAT001,1100,66,72600,5082,67518,3375.9,0,2025.54,2026,September,27,64142.1,0
9/24/2025,SID019,Sadia Afrin,INV2509104136,Star Fashion,Female,CUS00058,Online,Women's Leggings,APP012,Fashion Apparel,CAT001,1300,80,104000,0,104000,0,20800,3120,2025,September,24,104000,20800
9/22/2025,SID015,Rashedul Islam,INV2509104137,Smart Collection,Female,CUS00424,Online,Body Oil,COS040,Cosmetics,CAT002,800,94,75200,5264,69936,1398.72,20980.8,2098.08,2025,September,22,68537.28,20980.8
8/28/2025,SID013,Siam Ahmed,INV2508104138,Shine Collection,Both,CUS00186,Corporate,Foot Care Cream,HYG014,Hygiene Products,CAT004,300,73,21900,2190,19710,394.2,3942,591.3,2025,August,28,19315.8,3942
9/20/2026,SID006,Arif Hossain,INV2609104139,Smart Beauty,Both,CUS00020,Retail,Hair Conditioner,COS032,Cosmetics,CAT002,750,41,30750,3075,27675,0,5535,830.25,2026,September,20,27675,5535
1/5/2026,SID002,Sharmin Akter,INV2601104140,Elegant Boutique,Female,CUS00034,Retail,Hair Conditioner,COS032,Cosmetics,CAT002,750,78,58500,1755,56745,0,17023.5,1702.35,2026,January,5,56745,17023.5
7/29/2026,SID016,Mim Akter,INV2607104141,Fashion Express,Both,CUS00358,Online,Hair Mask,COS018,Cosmetics,CAT002,1100,39,42900,0,42900,0,8580,1287,2026,July,29,42900,8580
2/21/2026,SID011,Sadia Afrin,INV2602104142,Pink Beauty,Female,CUS00310,Online,Hand Sanitizer,HYG001,Hygiene Products,CAT004,250,40,10000,700,9300,0,1860,279,2026,February,21,9300,1860
3/27/2026,SID009,Bonna Akter,INV2603104143,New Era Fashion,Female,CUS00383,Corporate,Beard Oil,COS010,Cosmetics,CAT002,900,64,57600,2880,54720,0,16416,1641.6,2026,March,27,54720,16416
12/16/2025,SID019,Imran Hossain,INV2512104144,Cosmo House,Both,CUST055,Distributor,Hair Removal Cream,HYG013,Hygiene Products,CAT004,450,84,37800,2646,35154,1757.7,10546.2,1054.62,2025,December,16,33396.3,10546.2
3/30/2026,SID008,Siam Ahmed,INV2603104145,Urban Beauty,Male,CUS00453,Corporate,Jewelry Set,ACC009,Accessories,CAT003,4500,18,81000,0,81000,0,16200,2430,2026,March,30,81000,16200
7/21/2026,SID004,Rafiul Karim,INV2607104146,Grace Boutique,Both,CUS00050,Walk In,Shampoo,COS005,Cosmetics,CAT002,700,94,65800,1974,63826,1276.52,0,1914.78,2026,July,21,62549.48,0
8/4/2025,SID009,Rashedul Islam,INV2508104147,Golden Fashion,Both,CUS00372,Retail,Men T-Shirt,APP001,Fashion Apparel,CAT001,750,81,60750,4252.5,56497.5,2824.88,11299.5,1694.92,2025,August,4,53672.62,11299.5
8/5/2026,SID002,Imran Hossain,INV2608104148,Fashion Hub Ltd,Female,CUS00460,Online,Scarf,ACC006,Accessories,CAT003,900,32,28800,2016,26784,1339.2,0,803.52,2026,August,5,25444.8,0
4/19/2025,SID001,Nayeem Hasan,INV2504104149,Classic Beauty,Both,CUST025,Corporate,Men's Nightwear,APP015,Fashion Apparel,CAT001,850,84,71400,3570,67830,3391.5,0,2034.9,2025,April,19,64438.5,0
2/3/2025,SID001,Rakib Hasan,INV2502104150,Modern Boutique,Female,CUS00308,Retail,Compact Powder,COS008,Cosmetics,CAT002,800,35,28000,1960,26040,520.8,0,781.2,2025,February,3,25519.2,0
4/14/2026,SID004,Arif Hossain,INV2604104151,Glow & Shine,Male,CUS00319,Corporate,Face Scrub,COS027,Cosmetics,CAT002,550,37,20350,1424.5,18925.5,946.28,3785.1,567.76,2026,April,14,17979.22,3785.1
11/25/2025,SID008,Sharmin Akter,INV2511104152,Bloom Cosmetics,Female,CUST027,Distributor,Sunscreen,COS009,Cosmetics,CAT002,1150,35,40250,2817.5,37432.5,1871.62,11229.75,1122.97,2025,November,25,35560.88,11229.75
10/4/2026,SID006,Nusrat Jahan,INV2610104153,Modern Style,Both,CUS00223,Online,Body Scrub,COS026,Cosmetics,CAT002,650,17,11050,331.5,10718.5,214.37,0,321.56,2026,October,4,10504.13,0
3/1/2026,SID010,Nayeem Hasan,INV2603104154,Diamond Cosmetics,Female,CUS00042,Walk In,Hoodie,APP009,Fashion Apparel,CAT001,2500,59,147500,4425,143075,0,42922.5,4292.25,2026,March,1,143075,42922.5
7/14/2026,SID016,Bonna Akter,INV2607104155,Classic Apparel,Female,CUST003,Walk In,Personal Toys,COS041,Cosmetics,CAT002,1500,5,7500,750,6750,0,2025,202.5,2026,July,14,6750,2025
5/12/2025,SID010,Abdullah Al Mamun,INV2505104156,Glamour Point,Both,CUS00074,Distributor,Men's Nightwear,APP015,Fashion Apparel,CAT001,850,65,55250,0,55250,2762.5,0,1657.5,2025,May,12,52487.5,0
11/10/2025,SID016,Abdullah Al Mamun,INV2511104157,Cosmetics Central,Female,CUST058,Distributor,Foot Care Cream,HYG014,Hygiene Products,CAT004,300,27,8100,810,7290,145.8,1458,218.7,2025,November,10,7144.2,1458
9/16/2025,SID019,Samira Akter,INV2509104158,Elite Fashion,Male,CUS00113,Distributor,Men T-Shirt,APP001,Fashion Apparel,CAT001,750,43,32250,967.5,31282.5,0,9384.75,938.47,2025,September,16,31282.5,9384.75
9/25/2025,SID009,Samira Akter,INV2509104159,Perfect Beauty,Female,CUS00022,Retail,Hair Removal Cream,COS025,Cosmetics,CAT002,450,44,19800,0,19800,396,3960,594,2025,September,25,19404,3960
5/2/2026,SID014,Rafiul Karim,INV2605104160,Modern Boutique,Both,CUS00144,Walk In,Toothbrush,HYG006,Hygiene Products,CAT004,150,88,13200,1320,11880,594,3564,356.4,2026,May,2,11286,3564
1/5/2026,SID012,Mim Akter,INV2601104161,Smart Collection,Male,CUS00023,Distributor,Backpack,ACC012,Accessories,CAT003,3000,10,30000,3000,27000,1350,5400,810,2026,January,5,25650,5400
7/9/2025,SID012,Tanjina Sultana,INV2507104162,Beauty Avenue,Female,CUST049,Distributor,Face Toner,COS033,Cosmetics,CAT002,500,32,16000,0,16000,0,0,480,2025,July,9,16000,0
6/15/2026,SID002,Bonna Akter,INV2606104163,Glamour House,Female,CUS00274,Retail,Luggage,ACC013,Accessories,CAT003,8000,34,272000,19040,252960,5059.2,0,7588.8,2026,June,15,247900.8,0
1/24/2025,SID019,Sadia Afrin,INV2501104164,Infinity Style,Both,CUS00383,Online,Body Spray,COS011,Cosmetics,CAT002,500,47,23500,2350,21150,1057.5,6345,634.5,2025,January,24,20092.5,6345
4/20/2025,SID015,Tasnia Rahman,INV2504104165,Beauty Point,Female,CUST066,Corporate,Toothbrush,HYG006,Hygiene Products,CAT004,150,39,5850,0,5850,117,0,175.5,2025,April,20,5733,0
9/28/2026,SID005,Farzana Akter,INV2609104166,Perfect Beauty,Male,CUS00113,Distributor,Compact Powder,COS008,Cosmetics,CAT002,800,25,20000,2000,18000,900,3600,540,2026,September,28,17100,3600
4/6/2025,SID014,Farzana Akter,INV2504104167,Cosmetics Central,Female,CUST058,Distributor,Men T-Shirt,APP001,Fashion Apparel,CAT001,750,45,33750,1687.5,32062.5,641.25,9618.75,961.88,2025,April,6,31421.25,9618.75
12/3/2025,SID018,Shakil Khan,INV2512104168,Chic Collection,Male,CUST050,Online,Keychain,ACC015,Accessories,CAT003,300,40,12000,1200,10800,0,3240,324,2025,December,3,10800,3240
7/6/2026,SID009,Sadia Afrin,INV2607104169,Metro Fashion,Male,CUS00259,Online,Personal Toys,COS041,Cosmetics,CAT002,1500,29,43500,0,43500,870,13050,1305,2026,July,6,42630,13050
5/30/2025,SID010,Rashedul Islam,INV2505104170,Shine Collection,Male,CUS00478,Corporate,Men's Innerwear,APP016,Fashion Apparel,CAT001,700,28,19600,980,18620,931,5586,558.6,2025,May,30,17689,5586
9/3/2026,SID001,Tanvir Islam,INV2609104171,Shine Collection,Female,CUS00191,Corporate,Compact Powder,COS008,Cosmetics,CAT002,800,41,32800,3280,29520,0,0,885.6,2026,September,3,29520,0
10/20/2026,SID019,Abdullah Al Mamun,INV2610104172,Rainbow Apparel,Both,CUS00208,Distributor,Hair Gel,COS028,Cosmetics,CAT002,400,74,29600,888,28712,574.24,5742.4,861.36,2026,October,20,28137.76,5742.4
1/31/2025,SID014,Rafiul Karim,INV2501104173,Global Apparel,Female,CUS00336,Corporate,Face Scrub,COS027,Cosmetics,CAT002,550,32,17600,0,17600,352,3520,528,2025,January,31,17248,3520
9/18/2025,SID004,Samira Akter,INV2509104174,Fashion Avenue,Female,CUS00129,Online,Hand Sanitizer,HYG001,Hygiene Products,CAT004,250,64,16000,1600,14400,288,4320,432,2025,September,18,14112,4320
7/13/2026,SID008,Tanvir Islam,INV2607104175,Glamour House,Both,CUS00158,Walk In,Hair Mask,COS018,Cosmetics,CAT002,1100,88,96800,6776,90024,1800.48,27007.2,2700.72,2026,July,13,88223.52,27007.2
11/6/2026,SID007,Bonna Akter,INV2611104176,Premium Beauty,Both,CUS00429,Corporate,Hair Dryer,COS038,Cosmetics,CAT002,4000,74,296000,14800,281200,0,84360,8436,2026,November,6,281200,84360
9/11/2025,SID013,Shakil Khan,INV2509104177,Urban Beauty,Male,CUS00324,Corporate,Keychain,ACC015,Accessories,CAT003,300,12,3600,108,3492,69.84,0,104.76,2025,September,11,3422.16,0
11/5/2026,SID020,Samira Akter,INV2611104178,Modern Style,Male,CUS00235,Walk In,Condom,COS036,Cosmetics,CAT002,300,36,10800,324,10476,209.52,3142.8,314.28,2026,November,5,10266.48,3142.8
1/27/2025,SID017,Farzana Akter,INV2501104179,Fashion Express,Both,CUS00287,Online,Face Serum,COS014,Cosmetics,CAT002,1300,54,70200,7020,63180,1263.6,0,1895.4,2025,January,27,61916.4,0
1/23/2026,SID001,Siam Ahmed,INV2601104180,Style World,Male,CUS00206,Walk In,Perfume,COS003,Cosmetics,CAT002,2200,21,46200,0,46200,924,13860,1386,2026,January,23,45276,13860
6/7/2025,SID001,Imran Hossain,INV2506104181,Bloom Cosmetics,Female,CUST027,Distributor,Bra & Panty Set,APP013,Fashion Apparel,CAT001,900,19,17100,1710,15390,307.8,0,461.7,2025,June,7,15082.2,0
12/4/2025,SID015,Arif Hossain,INV2512104182,NextGen Fashion,Both,CUS00495,Retail,Deodorant,HYG008,Hygiene Products,CAT004,450,33,14850,445.5,14404.5,0,2880.9,432.13,2025,December,4,14404.5,2880.9
12/5/2025,SID020,Tanjina Sultana,INV2512104183,Premium Beauty,Both,CUS00178,Retail,Footwear,ACC011,Accessories,CAT003,2500,84,210000,14700,195300,0,0,5859,2025,December,5,195300,0
6/18/2025,SID015,Rafiul Karim,INV2506104184,Moonlight Cosmetics,Both,CUS00489,Retail,Hair Removal Cream,HYG013,Hygiene Products,CAT004,450,98,44100,2205,41895,0,0,1256.85,2025,June,18,41895,0
11/9/2025,SID002,Mim Akter,INV2511104185,Premium Beauty,Female,CUS00163,Online,Face Mask,COS020,Cosmetics,CAT002,600,22,13200,924,12276,613.8,0,368.28,2025,November,9,11662.2,0
8/12/2025,SID008,Siam Ahmed,INV2508104186,Classic Beauty,Both,CUST025,Corporate,Hair Color,COS012,Cosmetics,CAT002,1500,47,70500,3525,66975,0,13395,2009.25,2025,August,12,66975,13395
1/2/2026,SID020,Nayeem Hasan,INV2601104187,Cosmetics Central,Female,CUST058,Distributor,Face Scrub,COS027,Cosmetics,CAT002,550,52,28600,2002,26598,1329.9,7979.4,797.94,2026,January,2,25268.1,7979.4
1/16/2026,SID009,Imran Hossain,INV2601104188,Style Corner,Male,CUS00498,Walk In,Face Mask,HYG002,Hygiene Products,CAT004,150,80,12000,840,11160,558,0,334.8,2026,January,16,10602,0
4/4/2025,SID018,Rashedul Islam,INV2504104189,Crystal Cosmetics,Both,CUS00138,Corporate,Body Oil,COS040,Cosmetics,CAT002,800,20,16000,480,15520,776,4656,465.6,2025,April,4,14744,4656
10/19/2025,SID006,Nayeem Hasan,INV2510104190,Prime Collection,Male,CUS00080,Online,Sunglasses,ACC004,Accessories,CAT003,1500,99,148500,0,148500,7425,29700,4455,2025,October,19,141075,29700
6/24/2026,SID001,Nusrat Jahan,INV2606104191,Golden Fashion,Both,CUS00243,Online,Body Wash,COS030,Cosmetics,CAT002,600,97,58200,4074,54126,2706.3,0,1623.78,2026,June,24,51419.7,0
3/23/2026,SID010,Rafiul Karim,INV2603104192,Smart Beauty,Both,CUS00028,Online,Hair Dryer,COS038,Cosmetics,CAT002,4000,76,304000,9120,294880,14744,88464,8846.4,2026,March,23,280136,88464
3/27/2025,SID003,Bonna Akter,INV2503104193,Apex Fashion,Female,CUST061,Corporate,Hair Mask,COS018,Cosmetics,CAT002,1100,32,35200,3520,31680,0,9504,950.4,2025,March,27,31680,9504
9/13/2026,SID004,Rashedul Islam,INV2609104194,Dream Fashion,Both,CUS00209,Online,Mouthwash,HYG007,Hygiene Products,CAT004,300,26,7800,390,7410,0,1482,222.3,2026,September,13,7410,1482
12/22/2025,SID007,Abdullah Al Mamun,INV2512104195,Fresh Look,Both,CUS00137,Walk In,Bra & Panty Set,APP013,Fashion Apparel,CAT001,900,52,46800,0,46800,0,9360,1404,2025,December,22,46800,9360
1/24/2025,SID004,Mahmudul Hasan,INV2501104196,Fashion Express,Male,CUS00036,Retail,Women's Kurti,APP004,Fashion Apparel,CAT001,1800,55,99000,2970,96030,0,0,2880.9,2025,January,24,96030,0
5/13/2025,SID014,Nusrat Jahan,INV2505104197,Cosmo House,Both,CUST055,Distributor,Hair Accessories,ACC010,Accessories,CAT003,400,30,12000,840,11160,223.2,2232,334.8,2025,May,13,10936.8,2232
7/2/2026,SID005,Jannatul Ferdous,INV2607104198,Beauty Avenue,Female,CUST049,Distributor,Hair Removal Cream,COS025,Cosmetics,CAT002,450,37,16650,1665,14985,299.7,4495.5,449.55,2026,July,2,14685.3,4495.5
9/27/2026,SID008,Rafiul Karim,INV2609104199,Fashion Gallery,Male,CUS00280,Distributor,Body Lotion,COS004,Cosmetics,CAT002,650,44,28600,1430,27170,543.4,8151,815.1,2026,September,27,26626.6,8151
2/25/2026,SID001,Jannatul Ferdous,INV2602104200,Fashion Express,Female,CUS00484,Online,Lipstick,COS002,Cosmetics,CAT002,850,66,56100,5610,50490,2524.5,0,1514.7,2026,February,25,47965.5,0
5/31/2026,SID015,Abdullah Al Mamun,INV2605104201,Royal Cosmetics,Female,CUS00002,Online,Men's Nightwear,APP015,Fashion Apparel,CAT001,850,22,18700,561,18139,0,3627.8,544.17,2026,May,31,18139,3627.8
5/19/2025,SID012,Siam Ahmed,INV2505104202,Prime Collection,Both,CUS00104,Walk In,Mouthwash,HYG007,Hygiene Products,CAT004,300,5,1500,105,1395,69.75,418.5,41.85,2025,May,19,1325.25,418.5
2/5/2026,SID016,Mehedi Hasan,INV2602104203,Unique Collection,Male,CUS00038,Online,Underarm Whitening Cream,HYG015,Hygiene Products,CAT004,500,82,41000,0,41000,2050,12300,1230,2026,February,5,38950,12300
2/14/2026,SID001,Jannatul Ferdous,INV2602104204,Moonlight Cosmetics,Male,CUS00271,Corporate,Shaving Cream,COS021,Cosmetics,CAT002,350,67,23450,2345,21105,422.1,4221,633.15,2026,February,14,20682.9,4221
4/26/2025,SID016,Imran Hossain,INV2504104205,Cosmo House,Both,CUST055,Distributor,Perfume,COS003,Cosmetics,CAT002,2200,100,220000,0,220000,11000,44000,6600,2025,April,26,209000,44000
9/23/2026,SID015,Sadia Afrin,INV2609104206,Urban Trends,Female,CUS00400,Corporate,Hair Conditioner,COS032,Cosmetics,CAT002,750,84,63000,0,63000,0,12600,1890,2026,September,23,63000,12600
2/17/2025,SID003,Imran Hossain,INV2502104207,Elite Collection,Both,CUS00446,Corporate,Foot Care Cream,COS023,Cosmetics,CAT002,300,28,8400,252,8148,407.4,2444.4,244.44,2025,February,17,7740.6,2444.4
9/13/2025,SID013,Shakil Khan,INV2509104208,Beauty Express,Male,CUST002,Online,Face Wash,COS001,Cosmetics,CAT002,450,59,26550,796.5,25753.5,0,7726.05,772.61,2025,September,13,25753.5,7726.05
4/20/2026,SID010,Imran Hossain,INV2604104209,Beauty Avenue,Female,CUST049,Distributor,Watch,ACC005,Accessories,CAT003,5000,49,245000,0,245000,4900,0,7350,2026,April,20,240100,0
11/26/2025,SID014,Nusrat Jahan,INV2511104210,Beauty Point,Female,CUST066,Corporate,Diapers,HYG012,Hygiene Products,CAT004,800,72,57600,1728,55872,2793.6,16761.6,1676.16,2025,November,26,53078.4,16761.6
12/9/2026,SID011,Rashedul Islam,INV2612104211,Royal Style,Female,CUS00145,Distributor,Shampoo,COS005,Cosmetics,CAT002,700,32,22400,2240,20160,403.2,6048,604.8,2026,December,9,19756.8,6048
4/16/2025,SID016,Rakib Hasan,INV2504104212,Grace Boutique,Male,CUS00480,Distributor,Makeup Kit,COS034,Cosmetics,CAT002,2500,83,207500,14525,192975,0,38595,5789.25,2025,April,16,192975,38595
11/25/2026,SID013,Rakib Hasan,INV2611104213,Glamour Point,Female,CUS00027,Distributor,Jewelry Set,ACC009,Accessories,CAT003,4500,16,72000,2160,69840,1396.8,0,2095.2,2026,November,25,68443.2,0
2/14/2025,SID006,Farzana Akter,INV2502104214,Nova Cosmetics,Female,CUS00388,Online,Kids T-Shirt,APP007,Fashion Apparel,CAT001,650,10,6500,0,6500,130,0,195,2025,February,14,6370,0
1/29/2025,SID016,Bonna Akter,INV2501104215,Fashion Express,Both,CUS00323,Corporate,Wallet,ACC002,Accessories,CAT003,1200,99,118800,0,118800,5940,23760,3564,2025,January,29,112860,23760
5/20/2025,SID019,Tanvir Islam,INV2505104216,Fashion Hub Ltd,Both,CUS00072,Distributor,Hair Accessories,ACC010,Accessories,CAT003,400,84,33600,1008,32592,651.84,9777.6,977.76,2025,May,20,31940.16,9777.6
4/4/2026,SID010,Mehedi Hasan,INV2604104217,Prime Collection,Both,CUS00370,Online,Aftershave,COS019,Cosmetics,CAT002,800,48,38400,1920,36480,0,7296,1094.4,2026,April,4,36480,7296
1/14/2026,SID008,Sharmin Akter,INV2601104218,Style World,Female,CUS00141,Corporate,Luggage,ACC013,Accessories,CAT003,8000,51,408000,40800,367200,7344,0,11016,2026,January,14,359856,0
12/10/2025,SID001,Tanjina Sultana,INV2512104219,Modern Style,Both,CUS00161,Walk In,Men T-Shirt,APP001,Fashion Apparel,CAT001,750,51,38250,3825,34425,688.5,0,1032.75,2025,December,10,33736.5,0
1/11/2025,SID020,Tanvir Islam,INV2501104220,Elite Fashion,Female,CUS00117,Distributor,Lipstick,COS002,Cosmetics,CAT002,850,82,69700,2091,67609,0,0,2028.27,2025,January,11,67609,0
4/30/2025,SID006,Abdullah Al Mamun,INV2504104221,Fashion Hub Ltd,Female,CUS00153,Retail,Personal Lubricant,COS039,Cosmetics,CAT002,350,74,25900,1295,24605,1230.25,4921,738.15,2025,April,30,23374.75,4921
6/17/2026,SID016,Shakil Khan,INV2606104222,Trendy Boutique,Both,CUS00414,Online,Hair Mask,COS018,Cosmetics,CAT002,1100,24,26400,2640,23760,1188,0,712.8,2026,June,17,22572,0
7/31/2026,SID017,Bonna Akter,INV2607104223,Elite Fashion,Male,CUS00010,Corporate,Hair Straightener,COS035,Cosmetics,CAT002,3500,94,329000,32900,296100,5922,88830,8883,2026,July,31,290178,88830
6/28/2026,SID008,Bonna Akter,INV2606104224,Modern Style,Male,CUS00195,Distributor,Deodorant,HYG008,Hygiene Products,CAT004,450,67,30150,3015,27135,542.7,0,814.05,2026,June,28,26592.3,0
1/4/2025,SID016,Farzana Akter,INV2501104225,Apex Fashion,Female,CUST061,Corporate,Sunscreen,COS009,Cosmetics,CAT002,1150,64,73600,2208,71392,0,14278.4,2141.76,2025,January,4,71392,14278.4
12/27/2026,SID010,Siam Ahmed,INV2612104226,Star Fashion,Both,CUS00256,Online,Body Mist,COS037,Cosmetics,CAT002,450,27,12150,364.5,11785.5,0,2357.1,353.56,2026,December,27,11785.5,2357.1
8/14/2025,SID020,Tanjina Sultana,INV2508104227,Unique Collection,Male,CUS00338,Corporate,Compact Powder,COS008,Cosmetics,CAT002,800,71,56800,1704,55096,2754.8,11019.2,1652.88,2025,August,14,52341.2,11019.2
6/11/2026,SID009,Nusrat Jahan,INV2606104228,NextGen Fashion,Female,CUS00059,Distributor,Personal Lubricant,COS039,Cosmetics,CAT002,350,7,2450,245,2205,0,0,66.15,2026,June,11,2205,0
6/6/2026,SID001,Bonna Akter,INV2606104229,Cosmetics Plus,Male,CUS00010,Corporate,Personal Toys,COS041,Cosmetics,CAT002,1500,48,72000,0,72000,3600,21600,2160,2026,June,6,68400,21600
7/30/2026,SID020,Tanjina Sultana,INV2607104230,Royal Cosmetics,Both,CUS00174,Corporate,Women's Skirt,APP011,Fashion Apparel,CAT001,1500,80,120000,12000,108000,0,21600,3240,2026,July,30,108000,21600
5/26/2026,SID014,Rashedul Islam,INV2605104231,Classic Apparel,Female,CUST003,Walk In,Underarm Whitening Cream,COS024,Cosmetics,CAT002,500,21,10500,735,9765,0,2929.5,292.95,2026,May,26,9765,2929.5
8/20/2026,SID005,Rafiul Karim,INV2608104232,Classic Beauty,Both,CUST025,Corporate,Toothbrush,HYG006,Hygiene Products,CAT004,150,58,8700,870,7830,156.6,0,234.9,2026,August,20,7673.4,0
11/14/2026,SID011,Shuvo Das,INV2611104233,Moonlight Cosmetics,Male,CUS00001,Online,Body Lotion,COS004,Cosmetics,CAT002,650,59,38350,3835,34515,0,6903,1035.45,2026,November,14,34515,6903
11/4/2025,SID003,Mahmudul Hasan,INV2511104234,Classic Beauty,Both,CUST025,Corporate,Mouthwash,HYG007,Hygiene Products,CAT004,300,80,24000,1200,22800,456,0,684,2025,November,4,22344,0
7/29/2026,SID018,Tasnia Rahman,INV2607104235,Modern Style,Male,CUS00073,Walk In,Face Serum,COS014,Cosmetics,CAT002,1300,93,120900,6045,114855,5742.75,0,3445.65,2026,July,29,109112.25,0
2/22/2026,SID001,Rashedul Islam,INV2602104236,Cosmo House,Both,CUST055,Distributor,Men's Innerwear,APP016,Fashion Apparel,CAT001,700,32,22400,1120,21280,0,6384,638.4,2026,February,22,21280,6384
1/1/2025,SID002,Bonna Akter,INV2501104237,Chic Collection,Male,CUST050,Online,Men T-Shirt,APP001,Fashion Apparel,CAT001,750,32,24000,1200,22800,456,4560,684,2025,January,1,22344,4560
3/24/2025,SID012,Tasnia Rahman,INV2503104238,Urban Style,Both,CUS00420,Online,Mouthwash,HYG007,Hygiene Products,CAT004,300,73,21900,1533,20367,0,0,611.01,2025,March,24,20367,0
7/15/2025,SID005,Shuvo Das,INV2507104239,Fashion World,Male,CUS00151,Corporate,Perfume,COS003,Cosmetics,CAT002,2200,7,15400,0,15400,770,0,462,2025,July,15,14630,0
8/8/2026,SID020,Imran Hossain,INV2608104240,Modern Style,Female,CUS00353,Online,Bra & Panty Set,APP013,Fashion Apparel,CAT001,900,69,62100,1863,60237,0,0,1807.11,2026,August,8,60237,0
12/22/2025,SID013,Nayeem Hasan,INV2512104241,Smart Beauty,Female,CUS00069,Walk In,Umbrella,ACC014,Accessories,CAT003,1200,63,75600,7560,68040,1360.8,20412,2041.2,2025,December,22,66679.2,20412
12/26/2026,SID017,Arif Hossain,INV2612104242,Elite Fashion,Both,CUS00102,Retail,Women's Nightwear,APP014,Fashion Apparel,CAT001,800,99,79200,5544,73656,0,14731.2,2209.68,2026,December,26,73656,14731.2
3/20/2026,SID019,Samira Akter,INV2603104243,Smart Collection,Male,CUS00150,Distributor,Kids Dress,APP008,Fashion Apparel,CAT001,950,45,42750,1282.5,41467.5,2073.38,8293.5,1244.02,2026,March,20,39394.12,8293.5
12/12/2026,SID014,Sharmin Akter,INV2612104244,Glamour House,Both,CUS00255,Retail,Hand Sanitizer,HYG001,Hygiene Products,CAT004,250,77,19250,0,19250,385,5775,577.5,2026,December,12,18865,5775
7/8/2026,SID010,Abdullah Al Mamun,INV2607104245,Royal Style,Male,CUS00322,Corporate,Women's Leggings,APP012,Fashion Apparel,CAT001,1300,67,87100,6097,81003,4050.15,24300.9,2430.09,2026,July,8,76952.85,24300.9
